second-level_category,date,residual
Microphones,2025-01-01,-1329.5260339737142
Microphones,2025-02-01,-29507.07417849944
Microphones,2025-03-01,55135.299796268315
Microphones,2025-04-01,-158054.6719300111
Microphones,2025-05-01,37774.582079725646
Microphones,2025-06-01,-33690.00772439361
Microphones,2025-07-01,-71869.4389906961
Microphones,2025-08-01,14751.110222581687
Microphones,2025-09-01,90175.99307990097
Microphones,2025-10-01,259987.0050416195
Microphones,2025-11-01,7486.7390081534395
Milk Formula & Baby Food,2022-03-01,6575.0
Milk Formula & Baby Food,2022-04-01,-764.8777199584683
Milk Formula & Baby Food,2022-05-01,-281.35473852293126
Milk Formula & Baby Food,2022-06-01,-2926.1577857754583
Milk Formula & Baby Food,2022-07-01,-1746.2126145648363
Milk Formula & Baby Food,2022-08-01,-918.4208659989381
Milk Formula & Baby Food,2022-09-01,-2294.519183655435
Milk Formula & Baby Food,2022-10-01,-484.6241855601902
Milk Formula & Baby Food,2022-11-01,-4736.489942706579
Milk Formula & Baby Food,2022-12-01,-1429.2336782362204
Milk Formula & Baby Food,2023-01-01,-1189.7090858458914
Milk Formula & Baby Food,2023-02-01,1166.7097917487595
Milk Formula & Baby Food,2023-03-01,4395.26729462785
Milk Formula & Baby Food,2023-04-01,1076.6594058674436
Milk Formula & Baby Food,2023-05-01,1537.7946697810257
Milk Formula & Baby Food,2023-06-01,1001.5876044905945
Milk Formula & Baby Food,2023-07-01,1438.004627118633
Milk Formula & Baby Food,2023-08-01,-1176.4197796788321
Milk Formula & Baby Food,2023-09-01,6392.22118999335
Milk Formula & Baby Food,2023-10-01,-3546.732834337812
Milk Formula & Baby Food,2023-11-01,-3110.104145625577
Milk Formula & Baby Food,2023-12-01,-67.04613009911463
Milk Formula & Baby Food,2024-01-01,573.9599839941848
Milk Formula & Baby Food,2024-02-01,5066.661519995784
Milk Formula & Baby Food,2024-03-01,-9650.350799860647
Milk Formula & Baby Food,2024-04-01,-2980.6454683268094
Milk Formula & Baby Food,2024-05-01,8567.56469616807
Milk Formula & Baby Food,2024-06-01,10985.566715212359
Milk Formula & Baby Food,2024-07-01,-4690.554043570748
Milk Formula & Baby Food,2024-08-01,-6312.123614370044
Milk Formula & Baby Food,2024-09-01,8363.45621987852
Milk Formula & Baby Food,2024-10-01,3708.902074949723
Milk Formula & Baby Food,2024-11-01,25477.882472942078
Milk Formula & Baby Food,2024-12-01,-5592.057915010071
Milk Formula & Baby Food,2025-01-01,2004.9940051771628
Milk Formula & Baby Food,2025-02-01,226.95899683021707
Milk Formula & Baby Food,2025-03-01,-11753.007353345063
Milk Formula & Baby Food,2025-04-01,14098.140193905369
Milk Formula & Baby Food,2025-05-01,18191.266536057585
Milk Formula & Baby Food,2025-06-01,-4261.4675218692355
Milk Formula & Baby Food,2025-07-01,-9946.091575003447
Milk Formula & Baby Food,2025-08-01,4177.950336319334
Milk Formula & Baby Food,2025-09-01,45719.50077818187
Milk Formula & Baby Food,2025-10-01,4261.729224134469
Milk Formula & Baby Food,2025-11-01,-15725.86944674232
Mobile Phones,2022-03-01,39038.0
Mobile Phones,2022-04-01,156587.20483910025
Mobile Phones,2022-05-01,30747.889461033425
Mobile Phones,2022-06-01,232486.16121677417
Mobile Phones,2022-07-01,703708.8162172617
Mobile Phones,2022-08-01,-19993.606873204466
Mobile Phones,2022-09-01,-529395.7695492349
Mobile Phones,2022-10-01,106676.80067105539
Mobile Phones,2022-11-01,-318086.2367666691
Mobile Phones,2022-12-01,57733.163214512606
Mobile Phones,2023-01-01,-34872.41011513374
Mobile Phones,2023-02-01,136614.37683174788
Mobile Phones,2023-03-01,1720511.8594056414
Mobile Phones,2023-04-01,-1818769.666065869
Mobile Phones,2023-05-01,-135860.23409014102
Mobile Phones,2023-06-01,-221036.3159121141
Mobile Phones,2023-07-01,-388902.50498468615
Mobile Phones,2023-08-01,2386.7006461397978
Mobile Phones,2023-09-01,251779.1842857169
Mobile Phones,2023-10-01,-123642.622570734
Mobile Phones,2023-11-01,150302.92780988506
Mobile Phones,2023-12-01,1646.302544208098
Mobile Phones,2024-01-01,23266.426727848127
Mobile Phones,2024-02-01,-76752.39279592177
Mobile Phones,2024-03-01,-928849.9494858566
Mobile Phones,2024-04-01,924336.2463047518
Mobile Phones,2024-05-01,63408.01607849193
Mobile Phones,2024-06-01,-7403.618824046571
Mobile Phones,2024-07-01,-52770.379567436874
Mobile Phones,2024-08-01,16379.699103472958
Mobile Phones,2024-09-01,-61583.427749464696
Mobile Phones,2024-10-01,-9832.658345669013
Mobile Phones,2024-11-01,-56952.4037946107
Mobile Phones,2024-12-01,-29419.351004944678
Mobile Phones,2025-01-01,-34311.67565810685
Mobile Phones,2025-02-01,-1174.2499098024346
Mobile Phones,2025-03-01,-26691.10658030334
Mobile Phones,2025-04-01,-14101.818122050783
Mobile Phones,2025-05-01,6071.311396517674
Mobile Phones,2025-06-01,-12135.533155269048
Mobile Phones,2025-07-01,29460.416601387064
Mobile Phones,2025-08-01,60001.6629243248
Mobile Phones,2025-09-01,-6084.207286540928
Mobile Phones,2025-10-01,48811.329744559655
Mobile Phones,2025-11-01,25406.990835702352
Monitors,2022-03-01,0.0
Monitors,2022-04-01,7599.0
Monitors,2022-05-01,-320.4880981925071
Monitors,2022-06-01,3076.548652595886
Monitors,2022-07-01,11247.701428836095
Monitors,2022-08-01,-4031.524751742865
Monitors,2022-09-01,4334.745733796625
Monitors,2022-10-01,-592.922128207264
Monitors,2022-11-01,1449.6890798843597
Monitors,2022-12-01,11684.16901305438
Monitors,2023-01-01,8990.347556033987
Monitors,2023-02-01,-5963.220806036943
Monitors,2023-03-01,15393.285000845892
Monitors,2023-04-01,-16643.797572432304
Monitors,2023-05-01,-2929.4049715479987
Monitors,2023-06-01,-5807.4462427105045
Monitors,2023-07-01,-13375.388417161594
Monitors,2023-08-01,1902.9944867986032
Monitors,2023-09-01,-6043.365577746561
Monitors,2023-10-01,-1191.3340502454298
Monitors,2023-11-01,-3032.5368850175823
Monitors,2023-12-01,-13059.029592168567
Monitors,2024-01-01,-11177.549910243386
Monitors,2024-02-01,2782.0204146053748
Monitors,2024-03-01,-17765.320326688015
Monitors,2024-04-01,4740.085327125262
Monitors,2024-05-01,731.980631291606
Monitors,2024-06-01,8167.442180953854
Monitors,2024-07-01,-1665.2119922357933
Monitors,2024-08-01,372.66892804495774
Monitors,2024-09-01,114.49425763276524
Monitors,2024-10-01,213.80067468893378
Monitors,2024-11-01,135.91694255982128
Monitors,2024-12-01,-155.9694614956727
Monitors,2025-01-01,-72.31653033923862
Monitors,2025-02-01,7314.476113504596
Monitors,2025-03-01,-1750.5572659854888
Monitors,2025-04-01,708.7873308816708
Monitors,2025-05-01,517.4956694081928
Monitors,2025-06-01,-3980.070301441234
Monitors,2025-07-01,1808.8440171442958
Monitors,2025-08-01,31294.494935277246
Monitors,2025-09-01,-294.97963865066777
Monitors,2025-10-01,-1484.3777592515216
Monitors,2025-11-01,-74.6022215035951
Motorcycle Accessories,2022-03-01,215619.0
Motorcycle Accessories,2022-04-01,-68053.69701028315
Motorcycle Accessories,2022-05-01,-75405.11934615916
Motorcycle Accessories,2022-06-01,-105622.65712106816
Motorcycle Accessories,2022-07-01,-130040.27603840677
Motorcycle Accessories,2022-08-01,-194935.8937286302
Motorcycle Accessories,2022-09-01,-335635.62656346033
Motorcycle Accessories,2022-10-01,-497558.14548852155
Motorcycle Accessories,2022-11-01,-778109.6905416275
Motorcycle Accessories,2022-12-01,-916383.1876951971
Motorcycle Accessories,2023-01-01,-1284324.2304627607
Motorcycle Accessories,2023-02-01,-1861051.3582687355
Motorcycle Accessories,2023-03-01,-2531404.5285018105
Motorcycle Accessories,2023-04-01,-3631717.3179266546
Motorcycle Accessories,2023-05-01,-4457778.341965732
Motorcycle Accessories,2023-06-01,-5095469.405601013
Motorcycle Accessories,2023-07-01,-5201671.62743657
Motorcycle Accessories,2023-08-01,-4639980.743811578
Motorcycle Accessories,2023-09-01,-3763972.4555894416
Motorcycle Accessories,2023-10-01,-2829739.327078674
Motorcycle Accessories,2023-11-01,-2033071.3091377378
Motorcycle Accessories,2023-12-01,-1549091.1030794047
Motorcycle Accessories,2024-01-01,-1026661.8603791916
Motorcycle Accessories,2024-02-01,-780031.1193496173
Motorcycle Accessories,2024-03-01,-873484.4292461833
Motorcycle Accessories,2024-04-01,-283852.9825478073
Motorcycle Accessories,2024-05-01,37797.346051558154
Motorcycle Accessories,2024-06-01,280935.40357063396
Motorcycle Accessories,2024-07-01,-672282.9186556616
Motorcycle Accessories,2024-08-01,-118698.26289804076
Motorcycle Accessories,2024-09-01,-75104.33639772714
Motorcycle Accessories,2024-10-01,-88462.3296571403
Motorcycle Accessories,2024-11-01,316302.7452643905
Motorcycle Accessories,2024-12-01,-56078.70607600664
Motorcycle Accessories,2025-01-01,-131037.90592134581
Motorcycle Accessories,2025-02-01,32961.368697582046
Motorcycle Accessories,2025-03-01,-122813.82934836304
Motorcycle Accessories,2025-04-01,47193.98009343678
Motorcycle Accessories,2025-05-01,-217394.40959132067
Motorcycle Accessories,2025-06-01,129758.77546557272
Motorcycle Accessories,2025-07-01,76320.96846751851
Motorcycle Accessories,2025-08-01,650374.0007769985
Motorcycle Accessories,2025-09-01,1198057.4804411728
Motorcycle Accessories,2025-10-01,-319273.5465152073
Motorcycle Accessories,2025-11-01,228171.77691484895
Motorcycle Helmets & Accessories,2022-03-01,23853.0
Motorcycle Helmets & Accessories,2022-04-01,-978.0204711675306
Motorcycle Helmets & Accessories,2022-05-01,8477.31265241198
Motorcycle Helmets & Accessories,2022-06-01,13712.340475324636
Motorcycle Helmets & Accessories,2022-07-01,-25034.525992579685
Motorcycle Helmets & Accessories,2022-08-01,28927.16811171534
Motorcycle Helmets & Accessories,2022-09-01,-37965.76280850833
Motorcycle Helmets & Accessories,2022-10-01,17675.468183807574
Motorcycle Helmets & Accessories,2022-11-01,-28117.452780361462
Motorcycle Helmets & Accessories,2022-12-01,24237.413898073242
Motorcycle Helmets & Accessories,2023-01-01,-5588.011285406701
Motorcycle Helmets & Accessories,2023-02-01,11206.904084066944
Motorcycle Helmets & Accessories,2023-03-01,51015.28148483241
Motorcycle Helmets & Accessories,2023-04-01,-30085.634546719637
Motorcycle Helmets & Accessories,2023-05-01,-48070.7141768584
Motorcycle Helmets & Accessories,2023-06-01,32707.899927726772
Motorcycle Helmets & Accessories,2023-07-01,-20029.683449368822
Motorcycle Helmets & Accessories,2023-08-01,21812.298675527825
Motorcycle Helmets & Accessories,2023-09-01,-17627.11963290252
Motorcycle Helmets & Accessories,2023-10-01,23716.908924802465
Motorcycle Helmets & Accessories,2023-11-01,-7453.125305221649
Motorcycle Helmets & Accessories,2023-12-01,28205.102642911992
Motorcycle Helmets & Accessories,2024-01-01,-29166.82583190949
Motorcycle Helmets & Accessories,2024-02-01,28706.691760883776
Motorcycle Helmets & Accessories,2024-03-01,-117812.23533157492
Motorcycle Helmets & Accessories,2024-04-01,87566.36059718211
Motorcycle Helmets & Accessories,2024-05-01,3875.6779337424086
Motorcycle Helmets & Accessories,2024-06-01,55891.37843493755
Motorcycle Helmets & Accessories,2024-07-01,-82890.32550259662
Motorcycle Helmets & Accessories,2024-08-01,1205.141142919907
Motorcycle Helmets & Accessories,2024-09-01,44861.21079369898
Motorcycle Helmets & Accessories,2024-10-01,-35638.994742798764
Motorcycle Helmets & Accessories,2024-11-01,45301.68742453863
Motorcycle Helmets & Accessories,2024-12-01,-18679.524028245156
Motorcycle Helmets & Accessories,2025-01-01,-27520.46866486981
Motorcycle Helmets & Accessories,2025-02-01,-3122.0699276698506
Motorcycle Helmets & Accessories,2025-03-01,4581.487342936525
Motorcycle Helmets & Accessories,2025-04-01,-36316.04365425727
Motorcycle Helmets & Accessories,2025-05-01,42307.59390947383
Motorcycle Helmets & Accessories,2025-06-01,90880.09485791202
Motorcycle Helmets & Accessories,2025-07-01,-4033.7056790189818
Motorcycle Helmets & Accessories,2025-08-01,-17342.953200239077
Motorcycle Helmets & Accessories,2025-09-01,112448.65003123644
Motorcycle Helmets & Accessories,2025-10-01,84855.43494573899
Motorcycle Helmets & Accessories,2025-11-01,-38009.3720049219
Motorcycle Spare Parts,2022-03-01,223417.0
Motorcycle Spare Parts,2022-04-01,-215058.25066344888
Motorcycle Spare Parts,2022-05-01,-105514.53185895248
Motorcycle Spare Parts,2022-06-01,-219304.3571561945
Motorcycle Spare Parts,2022-07-01,-259012.525675265
Motorcycle Spare Parts,2022-08-01,-131088.5040209925
Motorcycle Spare Parts,2022-09-01,-250806.761888189
Motorcycle Spare Parts,2022-10-01,-228238.49403687182
Motorcycle Spare Parts,2022-11-01,-186556.43327886862
Motorcycle Spare Parts,2022-12-01,306107.1821134788
Motorcycle Spare Parts,2023-01-01,-90496.19462572876
Motorcycle Spare Parts,2023-02-01,-671091.0536267518
Motorcycle Spare Parts,2023-03-01,-363394.2934739379
Motorcycle Spare Parts,2023-04-01,-351151.2524122861
Motorcycle Spare Parts,2023-05-01,-210387.32308012526
Motorcycle Spare Parts,2023-06-01,-36998.157581531676
Motorcycle Spare Parts,2023-07-01,-106409.71058686089
Motorcycle Spare Parts,2023-08-01,-301466.82292463514
Motorcycle Spare Parts,2023-09-01,-35001.0893016248
Motorcycle Spare Parts,2023-10-01,-35940.3750065678
Motorcycle Spare Parts,2023-11-01,-230004.6588036929
Motorcycle Spare Parts,2023-12-01,-1180071.8005893584
Motorcycle Spare Parts,2024-01-01,-281070.639414608
Motorcycle Spare Parts,2024-02-01,80928.23538764822
Motorcycle Spare Parts,2024-03-01,-507746.4638279958
Motorcycle Spare Parts,2024-04-01,756809.9907986978
Motorcycle Spare Parts,2024-05-01,292966.68977502664
Motorcycle Spare Parts,2024-06-01,22476.775336408056
Motorcycle Spare Parts,2024-07-01,-1322321.4838574957
Motorcycle Spare Parts,2024-08-01,642065.4565032559
Motorcycle Spare Parts,2024-09-01,-228368.00787139323
Motorcycle Spare Parts,2024-10-01,-73234.3270260361
Motorcycle Spare Parts,2024-11-01,758496.5106313059
Motorcycle Spare Parts,2024-12-01,-577806.3713643681
Motorcycle Spare Parts,2025-01-01,-684962.5605974002
Motorcycle Spare Parts,2025-02-01,-266395.52536351373
Motorcycle Spare Parts,2025-03-01,92961.24569804361
Motorcycle Spare Parts,2025-04-01,-582253.9398685633
Motorcycle Spare Parts,2025-05-01,-971441.5567552052
Motorcycle Spare Parts,2025-06-01,51084.97533652093
Motorcycle Spare Parts,2025-07-01,1084047.168186199
Motorcycle Spare Parts,2025-08-01,84609.59113667696
Motorcycle Spare Parts,2025-09-01,350462.0761176171
Motorcycle Spare Parts,2025-10-01,-2543408.801435303
Motorcycle Spare Parts,2025-11-01,1906457.0748532899
Musical Instruments & Accessories,2022-03-01,7327.0
Musical Instruments & Accessories,2022-04-01,1606.9318485449776
Musical Instruments & Accessories,2022-05-01,2747.4326172541596
Musical Instruments & Accessories,2022-06-01,1802.577538405827
Musical Instruments & Accessories,2022-07-01,4796.785052489955
Musical Instruments & Accessories,2022-08-01,3941.6436197661606
Musical Instruments & Accessories,2022-09-01,-6666.504845910335
Musical Instruments & Accessories,2022-10-01,-3206.8304965560546
Musical Instruments & Accessories,2022-11-01,-4260.759842027992
Musical Instruments & Accessories,2022-12-01,6598.573182697746
Musical Instruments & Accessories,2023-01-01,20140.74200478523
Musical Instruments & Accessories,2023-02-01,1351.7923871820312
Musical Instruments & Accessories,2023-03-01,-1175.6321536413016
Musical Instruments & Accessories,2023-04-01,5736.413053525801
Musical Instruments & Accessories,2023-05-01,-702.5316177250934
Musical Instruments & Accessories,2023-06-01,-2926.6999242848906
Musical Instruments & Accessories,2023-07-01,5070.057401391141
Musical Instruments & Accessories,2023-08-01,2298.1496090033816
Musical Instruments & Accessories,2023-09-01,-14209.463298505281
Musical Instruments & Accessories,2023-10-01,-8309.016683643553
Musical Instruments & Accessories,2023-11-01,-4521.321160258369
Musical Instruments & Accessories,2023-12-01,12695.247538006686
Musical Instruments & Accessories,2024-01-01,18570.939404373166
Musical Instruments & Accessories,2024-02-01,-8011.443604245778
Musical Instruments & Accessories,2024-03-01,-14384.313579219986
Musical Instruments & Accessories,2024-04-01,10398.728371014155
Musical Instruments & Accessories,2024-05-01,34078.53287737811
Musical Instruments & Accessories,2024-06-01,53387.06490404175
Musical Instruments & Accessories,2024-07-01,-5805.649040467091
Musical Instruments & Accessories,2024-08-01,-33307.43078049971
Musical Instruments & Accessories,2024-09-01,-23118.73746694594
Musical Instruments & Accessories,2024-10-01,-16370.864829867078
Musical Instruments & Accessories,2024-11-01,32225.69408647527
Musical Instruments & Accessories,2024-12-01,45867.652555166744
Musical Instruments & Accessories,2025-01-01,40371.24388500046
Musical Instruments & Accessories,2025-02-01,-25786.023398078658
Musical Instruments & Accessories,2025-03-01,-43351.3250952246
Musical Instruments & Accessories,2025-04-01,21438.54746430787
Musical Instruments & Accessories,2025-05-01,45153.20904666721
Musical Instruments & Accessories,2025-06-01,62671.42919534429
Musical Instruments & Accessories,2025-07-01,53518.78821243457
Musical Instruments & Accessories,2025-08-01,36887.88390985878
Musical Instruments & Accessories,2025-09-01,-22447.72130450094
Musical Instruments & Accessories,2025-10-01,259853.17123009166
Musical Instruments & Accessories,2025-11-01,-26526.664422916132
Necklaces,2022-03-01,224982.0
Necklaces,2022-04-01,17167.284679083445
Necklaces,2022-05-01,9781.194138879888
Necklaces,2022-06-01,28460.208432846528
Necklaces,2022-07-01,65437.39668884658
Necklaces,2022-08-01,18134.232916391047
Necklaces,2022-09-01,-41630.08128784719
Necklaces,2022-10-01,-109923.06181723208
Necklaces,2022-11-01,-220714.69727507065
Necklaces,2022-12-01,-144673.13829620968
Necklaces,2023-01-01,-129085.27601015556
Necklaces,2023-02-01,-252025.68981645978
Necklaces,2023-03-01,-253542.75469364692
Necklaces,2023-04-01,-521502.5623117974
Necklaces,2023-05-01,-676178.3869527588
Necklaces,2023-06-01,-830086.8404634983
Necklaces,2023-07-01,-919948.799040569
Necklaces,2023-08-01,-1025257.1477695757
Necklaces,2023-09-01,-1098368.4428913547
Necklaces,2023-10-01,-1027522.9898455036
Necklaces,2023-11-01,-879076.2077818626
Necklaces,2023-12-01,-598404.9952042045
Necklaces,2024-01-01,-531889.9909065838
Necklaces,2024-02-01,-522793.7538999781
Necklaces,2024-03-01,-600912.0862818223
Necklaces,2024-04-01,-488159.04269560415
Necklaces,2024-05-01,-252997.735985554
Necklaces,2024-06-01,170896.00156035367
Necklaces,2024-07-01,-214991.6903966259
Necklaces,2024-08-01,-317965.13602614234
Necklaces,2024-09-01,379744.31872468756
Necklaces,2024-10-01,-191213.5877462956
Necklaces,2024-11-01,-204339.6813552326
Necklaces,2024-12-01,-125728.2114852574
Necklaces,2025-01-01,-164761.9083302559
Necklaces,2025-02-01,-190781.31655371585
Necklaces,2025-03-01,-318629.14062183397
Necklaces,2025-04-01,-269950.78353389655
Necklaces,2025-05-01,-184373.86676629292
Necklaces,2025-06-01,-80021.04152342788
